49|49|What landmark treaty following the Battle of Fallen Timbers divided Ohio into native and white lands in 1795?  In this treaty, the Indian Nations ceded almost 17 million acres to the whites.|Greenville Treaty|10|My Ohio
50|50|Which Ohio city was the first state capital from 1803-1809?|Chillicothe|10|My Ohio
52|52|Only one state in the Union does not have an official flag to represent it.  Ohio is that state.  Instead we have a twin-tailed pennant to represent us.  What is this pennant called?|Burgee|5|My Ohio
53|53|In what year did Ohio and the Territory of Michigan almost go to war over a land dispute?  The land was later given to Ohio and Michigan received the Upper Peninsula.|1835|10|My Ohio
54|54|Name the famous Shawnee leader born in 1768 whose name means âanther Across the Skyâ®  He would lead native tribes against the whites until his death at the Battle of Thames in 1813.|Tecumseh|15|My Ohio
55|55|On March 19th, 1964, this 38-year-old Ohio mother of three jumped in the family Cessna 180 and departed Port Columbus Airport.  After nearly a month of facing foreign cultures, mechanical problems and dangerous weather, she arrived back in Columbus to become the first woman to fly solo around the world.|Jerrie Mock|10|My Ohio
59|59|What Ohio island, located on Lake Erie, is home to the Glacial Grooves and is considered a National Nature Landmark?|Kelly's Island|15|My Ohio
60|60|What is the substance, which the "Guinness Book of World Records" calls the world`s most slippery substance, that was invented by accident in 1938 by chemist Roy Plunkett?|Teflon|5|My Ohio
61|61|At what battle did General Mad Anthony Wayne defeat the Ohio natives in 1794 and ended native fighting in Ohio?|Battle of Fallen Timbers|15|My Ohio
62|62|On June 22, 1969, an oil slick and debris in this river in Cleveland caught fire, drawing national attention to environmental problems in Ohio and elsewhere in the United States.|Cuyahoga River|15|My Ohio
64|64|The British Navy controlled Lake Erie until their defeat at this battle in 1813 at the hands of Commodore Oliver Perry.  Name the battle.|Battle of Put-In-Bay|10|My Ohio
65|65|What Ohio city has long been known as â´he glass capital of the worldâ¿|Toledo|5|My Ohio
66|66|Eight US Presidents hailed from Ohio at the time of their elections. Seven Presidents were born in Ohio, making it second to Virginia`s eight; however, Virginia-born William Henry Harrison lived most of his life in Ohio and is also buried here. What nickname has Ohio been given to contrast Virginia`s status as the origin of presidents earlier in American history|âodern Mother of Presidents|20|My Ohio
67|67|What is the length of the Ohio River from its headwaters in Pennsylvania to its junction with the Mississippi River?|967 miles|5|My Ohio
69|69|Name the city that first used a police car back in 1899.|Akron|10|My Ohio
70|70|Name the theater, located in Columbus, that is a National Historic Landmark and opened it's doors in 1928.|Ohio Theater|5|My Ohio
71|71|Name the man who was governor of Ohio from 1962-1971 and again in 1974-1983. He served as governor longer than any other man in Ohio history (18 years).|James Rhodes|5|My Ohio
72|72|In 1869 this team became the first professional baseball team in the U.S.  What was the name of the team and the city it represented?|The Cincinnati Redstockings|10|My Ohio
73|73|Who is the current governor of the State of Ohio?|Answer: please insert name of current governor|15|My Ohio
75|75|What Ohio city had the first professional city fire department?|Cincinnati|10|My Ohio
76|76|This museum, opened on September 2, 1995, is located in Cleveland, Ohio, on the shore of Lake Erie. The first inductees included Chuck Berry, James Brown, Ray Charles, and Elvis Presley.|The Rock and Roll Hall of Fame (Museum)|15|My Ohio
77|77|Ohio`s first medical school was started in 1819 in Cincinnati by Dr. Daniel Drake. What was the name of his school?|Ohio Medical College|10|My Ohio
78|78|In 1873, the Ohio Agricultural and Mechanical College was founded north of Columbus.  What university would this college later be known as?|The Ohio State University|10|My Ohio
80|80|What is the name the tallest building in Ohio standing at 63 stories and 948 feet tall and located in Cleveland?|Key Tower|15|My Ohio
81|81|At age 18 she won the Miss Teen Ohio Pageant and Miss Teen All-American, won an Emmy in 1999, and in 2002 was the 1st African-American woman to win an Oscar for Best Actress for her role in the film "Monster`s Ball".  Who is this famous Cleveland born actress?|Halle Berry|5|My Ohio
82|82|In 1900 Henry M. Stevens introduced this new food product in Ohio.  Name this product that has become an All-American favorite.|The hot dog|5|My Ohio
83|83|With its world headquarters in Toledo, what company has continued to grow as a market-leading innovator of glass fiber technology? Founded in 1938, this company operates in 26 countries.|Owens Corning|10|My Ohio
84|84|With an area of 41,330 square miles where does Ohio rank in size with the other states of the Union?|34th|10|My Ohio
85|85|There are five ansers to this question:  Ohio's geographic location has proven to be an asset for economic growth and expansion. Because Ohio links the Northeast to the Midwest, much cargo and business traffic passes through its borders along its well-developed highways.  Name the five states that border Ohio.|Michigan, Indiana, Kentucky, West Virginia, Pennsylvania|20|My Ohio
86|86|There are three answers to this question:  Name the three kinds of city governments allowed under Ohio law.|Mayor Council, City Manager, Commission|20|My Ohio
87|87|This future president, as a teenager in 1847, worked as a hoggee, driving mules to pull barges along the canal.  After repeatedly falling into the canal on the job, he became ill, and decided to go to college instead.|James Garfield|5|My Ohio
88|88|There are two answers to this question:  These two Ohio counties are located next to each other and are the largest and smallest counties in Ohio. First, name the largest Ohio County at 720 square miles.  Second, name the smallest Ohio County at 32 square miles.|Ashtabula, Lake|15|My Ohio
89|89|There are three answers to this question: Name the three basic duties of townships.|Roads, cemeteries, fire protection|20|My Ohio
90|90|There are three answers to this question:  Name the three major east/west interstate highways in Ohio.|70, 80, 90|5|My Ohio
91|91|This Ohio river has the largest watershed of any river flowing into a Great Lake.|The Maumee River|15|My Ohio
92|92|There are two answers to this question:  Ohio`s bicameral  assembly, which means made up of two legislative chambers, has a senate and a house.  First, how many senators does Ohio have?  Second, how many house members does Ohio have?|33, 99    or    33 senators, 99 house members|15|My Ohio
93|93|Cleveland Abbe, Director of the Cincinnati Observatory, issued the first of his daily statements of â°robabilitiesâ on September 1, 1869. This was the first of these to be published in the United States.  What do we know these statements as?|Weather forecasts|15|My Ohio
94|94|The ten oldest counties of Ohio were formed and named by the territorial governor, Arthur St. Clair.  What is the oldest county in Ohio?|Washington County|15|My Ohio
96|95|Today this medical facility, located in Cleveland, has an excellent national and international reputation for its medical research, patient treatment, and educational focus.|The Cleveland Clinic|10|My Ohio
97|96|In 1920, Ohioan Warren G Harding became president of the United States. He delegated authority to his cabinet officials who were supposedly a gang of thieves from Ohio. By what name were these men known?|The "Ohio gang"|10|My Ohio
98|97|On April 11, 1993, Easter Sunday, approximately 450 prisoners in this Southern Ohio Correctional Facility, a maximum security prison, rioted. After numerous murders and more than forty million dollars in damage to the prison, officials agreed to review the prisoners` twenty-one demands. The rioters surrendered on April 21, 1993. In what city is this prison located?|Lucasville|10|My Ohio
99|98|According to the 2010 Census, at 26.5%, the largest ancestry group (which the Census defines as not including racial terms) in the state of Ohio is of what ethnicity?|German|10|My Ohio
100|99|She flew into space on space shuttle Discovery`s maiden flight, making her the second American woman in outer space. Her second space mission on January 28, 1986 was onboard the space shuttle Challenger which tragically exploded shortly after liftoff, killing everyone onboard.|Judith Resnik|20|My Ohio
34|34|Opening in 2004, The Freedom Center honors the struggle to abolish slavery in the United States and explores other issues in human freedom from the past and the present. What city is home to this museum?|Cincinnati|10|My Ohio
45|45|There are two parts to this answer: What is Ohio the nation's leading producer of?|Greenhouse and Nursery Plants|20|My Ohio
58|58|Name the Dayton resident who developed the first cash register in 1878.|James Ritty|15|My Ohio
51|51|In 1970, she became the first woman to be elected to a statewide office when the voters of Ohio made her Treasurer of State.|Gertrude Walton Donahey|20|My Ohio
8|8|What Ohio city is Neil Armstrong, the first man to walk on the moon, from?|Wapakoneta|20|My Ohio
1|1|What city is home to the world's largest basket?|Newark|10|My Ohio
56|56|Name the author from Dayton who was the first African-American to become nationally recognized for his poetry.|Paul Laurence Dunbar|20|My Ohio
31|31|What is the name of the half mile long mound located in Adams County?|The Great Serpent Mound|20|My Ohio
63|63|Who is the Ohio native who led the Cleveland Cavs to win their first NBA title in 2016 by defeating the Golden State Warriors in seven games?|LeBron James|5|My Ohio
68|68|Thomas Alva Edison, inventor of the incandescent light bulb, the phonograph, and the early motion picture camera, was born in what Ohio city?|Milan|15|My Ohio
74|74|What percent of land in Ohio is considered prime farmland?|44%|15|My Ohio
79|79|Born in Darke County in 1860, this expert sharpshooter traveled with Buffalo Billâ³ Wild West Show.|Annie Oakley|15|My Ohio
16|16|Located in Orrville, Ohio, what company is well known internationally for its wide array of jams, jellies, and other food items?|J.M. Smuckers    or    J.M Smucker Company|10|My Ohio
25|25|There are two answers to this question:  First, adopted in 1965, what is the state gem stone of Ohio?  Second, adopted in 1933, what is the state bird of Ohio?|Flint, the Cardinal|15|My Ohio
39|39|Established in 1804 and located in Athens, what is the oldest college in the U.S. west of the Alleghenies?|Ohio University    or    OU|10|My Ohio
47|47|There are three answers to this question that must be in the exact order:  There are three cities that make up half of Ohioâ³ population.  According to the US Census Bureau, in 2005, what are the three major cities, in order of population, in Ohio?|Columbus, Cleveland, Cincinnati|20|My Ohio
57|57|During the United States Civil War, what Ohio company created in 1837 in Cincinnati supplied all of the soap for the Union army?|Procter and Gamble    or    P&G|15|My Ohio
1|1|What country forms the northern border of the contiguous US?|Canada|5|Our United States
3|3|Give the nickname of Arizona.|The Grand Canyon  State|15|Our United States
4|4|For more than a century, the tallest mountain on the North American continent has been named after the 25th U.S. president, William McKinley. President Barack Obama has renamed the mountain to what indigenous Alaskans have always called it. Meaning "the high one", what is the new name for Mt. McKinley?|Denali|5|Our United States
5|5|What US interstate system requires that one mile in every five must be straight? These straight sections are usable as airstrips in times of war or other emergencies.       |Eisenhower    or   Eisenhower Interstate System|10|Our United States
6|6|The point at which the states of Colorado, Utah, New Mexico, and Arizona come together is commonly referred to as what?    |The Four Corners|10|Our United States
7|7|This term describes patriotism in the form of aggressive foreign policy and the use of threats or actual force against other countries in order to safeguard what is perceived as national interests. It is the excessive judging one`s own country as superior to others. The term was used by the U.S. press in connection with the proposed annexation of Hawaii in 1893.| Jingoism|10|Our United States
8|8|There are three answers to this question: What three U.S. States together produce about half of the nation`s oil output?|Texas, North Dakota, and California|15|Our United States
9|9|What is the name of the roadway that winds through part of the Appalachian Mountains from Shenandoah National Park in Virginia to the Great Smokey Mountains National Park in North Carolina?  It offers spectacular views of valleys and vistas.|Blue Ridge Parkway|20|Our United States
10|10|Give the nickname of Idaho.|The Gem State|15|Our United States
11|11|There are two answers to this question:  First, what term is given to states in the deep south, including Texas, where fundamentalist and evangelical Christianity is taken very seriously?  Second, what term describes the southern and southwestern states, from the Carolinas to southern California, characterized by warm climate and recent rapid population growth?|The Bible Belt, The Sun Belt|10|Our United States
12|12|There are two answers to this question:  First, what city has the nickname The Big Easy?  Second, what city has the nickname The Windy City?|New Orleans, Chicago|10|Our United States
15|15|There are two answers to this question:  First, what city has the nickname Sin City?  Second, what city has the nickname City of Angels?|Las Vegas, Los Angeles|10|Our United States
16|16|There are two answers to this question:  First, what city has the nickname Motor City?  Second, what city has the nickname Twin Cities?|Detroit, Minneapolis and St. Paul|10|Our United States
17|17|There are two answers to this question: What national park and in what state would you be in if you were viewing the famous geyser Old Faithful?|Yellowstone National Park, Wyoming|15|Our United States
18|18|In 1993, after hearing reports that Branch Davidian cult leader David Koresh had been abusing children and amassing a store of weapons, the Bureau of Alcohol, Tobacco and Firearms (ATF) raided the cult compound. A two hour gunfight left both ATF agents and cult members dead. A 51-day siege ensued, ending with an FBI assault during which the compound burned down, killing 76 people inside including the cult leader. Name this controversial event.|The Waco Siege|10|Our United States
19|19|There are two answers to this question:  What are two (2) reasons that can account for the booming population growth in the southern or Sunbelt states?|Air Conditioning and Health Issues|15|Our United States
20|20|Give the nickname of Kansas.|The Sunflower State|15|Our United States
22|22|There are two answers to this question:  What two states are not considered part of the contiguous United States?|Alaska, Hawaii|10|Our United States
23|23|This granite monolith is one of the more famous landmarks along the Oregon Trail.  Many pioneers and travelers inscribed their names on the large granite outcrop through engraving or by painting them with wagon grease, tar or a combination of buffalo grease and glue. Name this Wyoming landmark.|Independence Rock|10|Our United States
24|24|Founded in 1920, the mission of the A.C.L.U. is to assure that the Bill of Rights, amendments to the Constitution that guard against unwarranted government control, are preserved for each new generation.  What do the initials âCLUâ stand for?|American Civil Liberties Union|20|Our United States
25|25|At 2,565 miles, this is the longest river in the United States and drains approximately one sixth of the North American continent.|Missouri River|10|Our United States
26|26|What self-governing US Commonwealth, in a November 2012 referendum, voted to become the 51st state?|Puerto Rico|5|Our United States
27|27|In the late 19th century, industrialization led to harsh working conditions in the United States. Identify the policies the U.S. government took toward big businesses that allowed such conditions to develop and later led to the growth of labor unions to correct abuses of workers.|Laissez-faire    or    Laissez-faire policies|20|Our United States
28|28|There are two answers to this question:  This national park is known for its great rock climbing sites and is the home of the three tallest waterfalls (over 1,600 feet) in the U.S.  Name the national park and the state where it is located.|Yosemite National Park, California|15|Our United States
29|29|The desire to bring about legal and social equality for African-Americans is reflected  in the founding in 1909 of what group; now  the nation`s oldest and largest civil rights organization?|National Association for the Advancement of Colored People (NAACP)|10|Our United States
30|30|What state forms the eastern border of Arizona?|New Mexico|5|Our United States
31|31|The US took possession of what would become California, Nevada, Texas, Utah, and parts of four other present day states under what treaty?|Guadalupe Hidalgo    or    Treaty of Guadalupe Hidalgo|10|Our United States
32|32|Give the nickname of Kentucky.|The Bluegrass State|15|Our United States
33|33|What economic factor primarily contributed to the movement of African-Americans from the South to the North in the late 19th and early 20th centuries?|Employment opportunities in the cities    or    Employment opportunities|15|Our United States
34|34|President Lincoln and Congress enacted the first income tax in 1862 to pay what expenses?|The Civil War    or    Civil War expenses|5|Our United States
35|35|This lake is sometimes referred to as the "liquid heart" of South Florida. The second largest freshwater lake in the continental United States, it is quite shallow with an average depth of only 9 feet.|Lake Okeechobee|15|Our United States
37|37|Based on the U.S. Census of 1890, what was officially declared closed?|The U.S. Frontier|5|Our United States
38|38|Which is the only Great Lake located entirely within the U.S. border? The second largest Great Lake by volume with just under 1,180 cubic miles of water, it reaches its deepest point at about 925 feet. |Lake Michigan|15|Our United States
39|39|At 10:30 a.m. on February 14, 1929, this Massacre remains the most notorious gangster killing of the Prohibition era. The massacre made Al Capone a national celebrity as well as brought him the unwanted attention of the federal government.|St. Valentine`s Day    or    St. Valentine`s Day Massacre|10|Our United States
40|40|Give the nickname of Maine.|The Pine Tree State|15|Our United States
41|41|There are two answers to this question:  The Pacific Coast region is made up of several mountain ranges.  Name the two biggest mountain ranges of the Pacific Coast region|Cascade and Sierra Nevada|15|Our United States
42|42|There are two answers to this question:  It is part of the U.S. Mint system and is the depository of the nation`s gold bullion.  Currently it holds 147.3 million ounces of gold.  In the past it also held the originals of the Magna Carta, the Declaration of Independence, the Constitution, and the Gettysburg Address.  Name this facility and name the state it is located in.|Fort Knox, Kentucky    or    Fort Knox, KY|15|Our United States
44|44|There are two answers to this question: Which U.S. city is the southernmost city in the 48 contiguous states?  Name the city and name the state it is located in.|Key West, Florida    or    Key West, FL|10|Our United States
45|45|Give the nickname of Michigan.|The Wolverine State|15|Our United States
46|46|When the British opened fire during what became known as the Boston Massacre, he was the first of five men killed. His murder made him the first casualty of the American Revolution. Name this black American who played a heroic role in the history of the United States and because he had Wampanoag ancestors, his story also holds special significance for many Native Americans.|Crispus Attucks|15|Our United States
47|47|Name the bridge that connects the peninsulas of Michigan.  It is the longest two tower suspension bridge between anchorages in the western hemisphere.  Each Labor Day part of the bridge is closed so people can participate in the annual Bridge Walk.|Mackinac Bridge|15|Our United States
48|48|Name the only city in the U.S. that is located below sea level.|New Orleans|15|Our United States
50|50|Give the nickname of Nevada.|The Silver State|15|Our United States
51|51|This area is located south of San Francisco and became the country`s leading center of computer technology.  What name is given to this region?|Silicon Valley|10|Our United States
52|52|Where is the largest metropolitan area in the U.S. with more than 20 million people living there?|New York City|10|Our United States
53|53|Abolitionists in the 1850`s worked to change which political policy?| Slavery|10|Our United States
54|54|In which state would you find Mammoth Cave, the longest known cave system in the world, forming 348 miles of chartered passageways?|Kentucky|5|Our United States
55|55|This question has a three part answer:  The colors in the American flag are full of symbolism. Red symbolizes hardiness and valor; white symbolizes purity and innocence; what does the blue represent?|Vigilance, Perseverance, and Justice|20|Our United States
56|56|Give the nickname of Texas.|The Lone Star State|15|Our United States
58|58|Built to commemorate the Japanese attack on Pearl Harbor, this landmark spans the remains of what famous ship that was sunk on December 7, 1941?  1,102 of the 1,117 sailors assigned to the ship went down with it that day.  The memorial was dedicated in 1962.|USS Arizona|10|Our United States
59|59|Name the famous natural landmark, one of the Seven Wonders of the World, that was carved by the Colorado River.  It is nearly 3,850 feet deep and is considered the most spectacular gorge in the world.|The Grand Canyon|5|Our United States
60|60|Give the nickname of South Dakota.|Mount Rushmore State|15|Our United States
62|62|What is the name of the 100 mile stretch of North Carolina coast that has pristine beaches and barrier islands?  It is known for being the place where manâ³ first flight took place and the home of the Lost Colony, the 1st British colony in the U.S. whose inhabitants vanished without a trace.|The Outer Banks|5|Our United States
63|63|Name the monument, located in St. Louis, Missouri, also known as the Jefferson National Expansion Monument in honor of Jefferson`s purchase of the Louisiana Territory.  It also commemorates the site where Lewis and Clark began their exploration of that territory.  Made of stainless steel covered concrete it towers 630 feet and spans 630 feet.|The Gateway Arch|10|Our United States
64|64|What U.S. President served the longest term in office?|Franklin D. Roosevelt    or    FDR|10|Our United States
65|65|This popular tourist spot during the warm summer months is located on the easternmost peninsula of Massachusetts on the Atlantic Ocean.  It is popular for sailing, fishing, seafood restaurants, and whale watching.  Name this popular tourist spot.|Cape Cod|10|Our United States
66|66|Who was the first President born outside the contiguous United States?|Barack Obama|5|Our United States
67|67|There are three answers to this question:  Six states have panhandles, which mean their are parts or sections of the state that protrude out from the main area of the state. Name any three of six states that have panhandles.|Nebraska, Texas, Oklahoma, Florida, West Virginia, Idaho|15|Our United States
68|68|Name, respectively, the state that is the flattest and the state that is most mountainous.|Florida and Colorado|15|Our United States
69|69|There are two answers to this question:  First, which state capital has the largest population?  Second, what state is this city located in?|Phoenix, Arizona|10|Our United States
70|70|How many time zones are there in the United States?|6 (4 in the contiguous states, Alaska shares one with western Canada and one with Hawaii)|5|Our United States
71|71|Name the national holiday that Congress proclaimed in 1870, and in 1938 became a paid holiday for federal employees.|Independence Day    or    Fourth of July    or    4th of July|10|Our United States
72|72|There are two answers to this question:  The ships "Discovery," "Susan Constant," and "Godspeed" landed in America in 1607, carrying the colonists who established the first permanent English settlement in the United States. First, what was that settlement called?  Second, in what state was this settlement made?|Jamestown, Virginia|10|Our United States
73|73|Give the nickname of Utah.|The Beehive State|20|Our United States
74|74|Chimney Rock is a famous land formation in the western part of this prairie state.  This landmark was a mark looked for on the Oregon Trail.  Name the state of this landmark.|Nebraska|5|Our United States
76|76|There are two answers to this question:  Where is the northernmost point of the fifty United States?  Identify both the city and state.|Point Barrow, Alaska|10|Our United States
77|77|What is known as "Seward`s Folly" and cost the U.S. 7.2 million dollars?|The Purchase of Alaska|10|Our United States
78|78|The "Veto" is an example of which principal in the US Constitution?|Checks and Balances|15|Our United States
79|79|The lyrics of this patriotic song come from "Defence of Fort M`Henry" a poem written in 1814 by a 35-year-old lawyer and amateur poet after witnessing the bombardment of Fort McHenry by the British Royal Navy ships in Chesapeake Bay during the Battle of Fort McHenry in the War of 1812.|The Star-Spangled Banner|10|Our United States
80|80|This state is home to over 150 lighthouses, both past and present, that dot the cliffs, dunes, piers, and shoreline.  With more than 150 lighthouses, what state has the title of having the most lighthouses?|Michigan|10|Our United States
82|81|Give the nickname of South Carolina.|The Palmetto State|15|Our United States
83|82|It is the tallest mountain in the Hawaiian Chain and is well-known as a great place for skiing and snowboarding. Name this mountain whose summit is 9 kilometers above the adjacent ocean floor, making it the tallest mountain in the world. Because of its high altitude, thin and clean air, and distance from urban areas, its summit is an ideal place for sky watching and star gazing. It is also home to the world`s most powerful telescopes and observatories, including the Keck telescope which has the world`s largest mirror.|Mauna Kea|10|Our United States
84|83|There are two answers to this question:  Which two state capitals are located on the Mississippi River?|St. Paul and Baton Rouge    or    St. Paul, MN and Baton Rouge, LA|15|Our United States
85|84|In what state would you find the following rivers: the Guadalupe, Trinity, Rio Grande, Brazos, and Colorado?|Texas|5|Our United States
86|85|What state is bordered by Nebraska, Kansas, Oklahoma, New Mexico, Utah, and Wyoming? Its name means "colored red". |Colorado|5|Our United States
87|86|Give the nickname of Wisconsin.|The Badger State|15|Our United States
88|87|This famous lake is located in Oregon and was formed from the collapse of Mount Mazama.  It is widely known for its intense blue color and spectacular views.  Winter brings some of the heaviest snowfall in the country to this area, averaging 533 inches per year.|Crater Lake|10|Our United States
89|88|There are two answers to this question:  The National Baseball Hall of Fame and Museum is an American history museum and hall of fame.  It serves as the central point for the study of the history of baseball in the United States and beyond, displays baseball-related artifacts and exhibits, and honors those who have excelled in playing, managing, and serving the sport.  Name both the city and the state where it is located.|Cooperstown, NY    or    Cooperstown, New York|10|Our United States
90|89|It began in 1953 and has grown to become the largest event of its type.  The Fly-In has been called, the "World`s greatest aviation celebration!"  When this event happens, it makes the small Wisconsin town that hosts it the largest city in the state.  Name the city were the Fly-in takes place.|Oshkosh|15|Our United States
91|90|Give the nickname of Wyoming.|The Equality State|15|Our United States
92|91|What state has the largest Native American Indian population?|Oklahoma|10|Our United States
93|92|What is the United Statesâ first highway fully funded by the Federal Government, and authorized by Thomas Jefferson, that passes through Columbus, Ohio?  It was known for a long time as the National Road.|U.S. Route 40|5|Our United States
94|93|Give the nickname of Alaska.|The Last Frontier|15|Our United States
95|94|What state forms the Northwest corner of the contiguous United States?     |Washington|10|Our United States
96|95|The Pony Express consisted of relays of men riding horses carrying saddlebags of mail across a 2000-mile trail between California and the American Midwest. The service opened officially on April 3, 1860. One of the most famous riders was a young William Cody (Buffalo Bill). What caused the Pony Express to go out of service?| The Transcontinental Telegraph|10|Our United States
100|96|This town was founded by a legendary frontiersman from whom its name originated. It was the first chartered town in Kentucky, and one of the first English speaking communities settled west of the Appalachian Mountains|Boonesborough|5|Our United States
101|97|This area in Minnesota is the home to the world`s largest iron ore mine. It was determined that some of the ore body actually went under this town.  Negotiations between the mining company and the village finally brought about a plan whereby the entire village would relocate to a site two miles south.  Name the Minnesota village.|Hibbing|10|Our United States
102|98|There are two answers to this question:  First, which of the 50 United States takes in the least amount of tourist dollars?  Second,  which of the 50 United States takes in the most tourist dollars?|Rhode Island, California|10|Our United States
103|99|What did American colonists brew as a tea substitute to evade the British tea tax?|Liberty tea|5|Our United States
43|43|For more than two centuries, the bald eagle has symbolized the U.S. in feathered form.  Now, the bird of prey is getting some emblematic company.  President Obama signed an act into law in May of 2016, honoring the role this enormous animal has played in American history. In addition to the species` importance in many Native American cultures, it has also come back from the brink of extinction with an assist from Teddy Roosevelt.  What has become the country`s official National Mammal?|The American Bison|10|Our United States
2|2|What U.S. President served two non-consecutive terms and is counted chronologically as both the twenty-second and the twenty-fourth president?|Grover Cleveland|10|Our United States
13|13|There are two answers to this question:  First, what city has the nickname City of Brotherly Love?  Second, what city has the nickname Bean Town?|Philadelphia, Boston|10|Our United States
21|21|What word or term is used to describe the 48 adjoining states or the 48 states that are touching each other physically.  The two states that are not included in this term are Alaska and Hawaii.|Contiguous|15|Our United States
57|57|Name the famous landmark that was seized from Robert E. Lee`s family because of back taxes and was started as a Civil War burial site.  Now it is the nation`s burial ground for military personnel and is the home of the Tomb of the Unknowns.|Arlington National Cemetery|15|Our United States
36|36|During the Spanish-American War, the U.S. Navy destroyed the Spanish fleet in Manila Bay in the Philippines. The U.S. Congress later voted for annexation of the Philippines. What was one reason for this act of U.S. imperialism?|U.S. Naval base in the Pacific|20|Our United States
61|61|According to the National Corn Growers Association, about what percent of all corn grown in the U.S. is consumed by domestic and overseas livestock, poultry, and fish production. The National Corn Growers Association also reports that each American consumes 25 pounds of corn annually.|80%    or    eighty percent|5|Our United States
49|49|There are two answers to this question:  In what two hemispheres is the U.S. located?|Northern and Western|15|Our United States
14|14|There are two answers to this question:  First, what city has the nickname Mile High City?  Second, what city has the nickname Steel City?|Denver, Pittsburgh|10|Our United States
75|75|In this American Civil War battle that lasted three (3) days 23,000 Union and 25,000 Confederate soldiers died.  Name the 1863 battle considered to be the turning point of the Civil War.|The Battle of Gettysburg|5|Our United States
1|1|These cost the US 12 million barrels of oil a year to make, and are a major source of ocean pollution and are now being banned in many US cities.|Plastic Bags|10|Potpourri
2|2|Who was the first and only U.S. president sworn in by a woman?|Lyndon B. Johnson (LBJ)|5|Potpourri
3|3|What do we call the belief that the soul of a human being or animal goes through a series of births, deaths, and rebirths?|Reincarnation|10|Potpourri
4|4|The Ernest Hemingway Home and Museum in Key West, Florida, is a great place to visit for fans of Hemingway classics. It also attracts people fascinated by polydactyl cats. What are polydactyl cats?|Those with extra toes|15|Potpourri
5|5|The ancient Italian town of Pompeii and a great number of its inhabitants were buried when a volcano near Naples erupted in 79 AD. Name the great volcano, which is now a tourist attraction.|Vesuvius|5|Potpourri
6|6|Experts predict that by 2020, non-Hispanic white Americans under  the age of 18 will be what for the first time?|A minority|10|Potpourri
7|7|80% of this group, ages 18-25, are high school drop outs.  Name this group.|Prison inmates|5|Potpourri
8|8|What New York City building is now the nation`s tallest building, wresting the title from Chicago`s Willis Tower, which claimed the top spot for 40 years. The decision was based on whether the tower`s mast was a spire, which counts in height measurements, or an antenna, which doesn`t.|One World Trade Center|15|Potpourri
9|9|This company has revolutionized entertainment distribution using one of the oldest methods of delivery, the U.S. mail. Now it distributes everywhere â TV, computer, iPad or game console.|Netflix|5|Potpourri
10|10|What extremist Sunni Jihadist group from the Middle East has been designated a foreign terrorist organization by the U.S. and others, including the U.N.? Its goal is to bring much of the Muslim-inhabited regions of the world under its direct political control, beginning with territory in Iraq and Syria.  The group imposes Sharia law in occupied territories, which covers public behavior, private behavior, and private beliefs.|ISIS|10|Potpourri
11|11|What is considered the framework of Muslim life?  The framework includes: the testimony of faith, prayer, giving zakat (support of the needy), fasting during the month of Ramadan, and the pilgrimage to Mecca once in a lifetime for those who are able.|The Five Pillars of Islam|15|Potpourri
12|12|A 14th century plague killed up to one third of Europe`s population. How did people of the time refer to this plague?|The Black Death|10|Potpourri
13|13|Janus--the ancient Roman god of good beginnings for whom January is named-- is pictured on early coins with two faces looking in opposite directions.  What did the faces represent?|The future and the past|10|Potpourri
14|14|Name this mythical city supposedly located somewhere in the unexplored interior of South America. It was allegedly unimaginably rich, with gold-paved streets, golden temples, and rich mines of gold and silver. Between 1530 and 1650 thousands of Europeans searched South America for this city, many of them losing their lives. It was never found.|El Dorado|5|Potpourri
15|15|Name the neurological disorder that causes uncontrollable actions, from physical or verbal tics, to outbursts of swearing.|Tourette Syndrome|15|Potpourri
16|16|Interior designers rearrange furniture and equipment according to an ancient Chinese practice that creates a calm atmosphere.  What is the name of this practice?|Fung shui|5|Potpourri
17|17|Harvard was the first college established in the U.S. in 1636.  The first women`s college was established in 1836, 200 years later.  Name it.|Mount Holyoke|10|Potpourri
18|18|Currently in Ohio, more than 2,000 school-age children are potentially at risk of what, through exploited labor, domestic servitude or prostitution? Children, especially those not living with their parents, are especially vulnerable. Victims are found through telephone and internet chat rooms, clubs, on the street, through friends, and at malls. Girls may be used to recruit other girls at schools and after-school programs, or by involving school age boys in gaining and betraying the trust of potential victims.|Human trafficking|10|Potpourri
19|19|Created between 1792â±750 B.C., this is one of the first law codes in history and is considered to be among the greatest ancient codes. It consisted of 282 laws, with scaled punishments, adjusting "an eye for an eye, a tooth for a toothâ on social status.|Code of Hammurabi|20|Potpourri
20|20|She is a wooden-hulled, three-masted heavy frigate of the U S Navy and was named by President George Washington. She is the world`s oldest commissioned naval vessel afloat. She acquired the nickname "Old Ironsides" when in battle against the British frigate HMS Guerriere.  Many of the British frigate`s shot rebounded harmlessly off her nearly 25â thick oak hull causing a sailor reportedly to exclaim, "Huzzah!, her sides are made of iron!|The USS Constitution|10|Potpourri
21|21|What is the largest fruit crop produced on earth?|Grapes|5|Potpourri
22|22|What is the name of the Holy Book of Islam?|The Koran|5|Potpourri
